"subject","danish","trial","colour1","colour2","col1_name","col2_name","colour_distance","category","accuracy","rt"
16,"No",104,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.55, -0.10000000000000009]","pink","pink",0.45,"within",1,645.767826819792
16,"No",105,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","pink",1.2,"across",1,766.831201035529
16,"No",106,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.7, -0.4]","pink","pink",0.75,"within",1,690.740793012083
16,"No",107,"[1, -0.625, -0.25]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.6,"within",1,824.912735028192
16,"No",108,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","pink","red",1.35,"across",1,849.715885939077
16,"No",109,"[1, -0.625, -0.25]","[1, -0.925, -0.85]","pink","red",0.6,"across",1,922.816768987104
16,"No",110,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","pink","red",0.45,"across",1,944.025396835059
16,"No",111,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,701.087986817583
16,"No",112,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.9,"within",1,555.924946907908
16,"No",114,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.05,"across",1,595.800766022876
16,"No",115,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","pink","red",1.2,"across",1,581.131432903931
16,"No",117,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","pink","pink",0.45,"within",1,609.677518950775
16,"No",118,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","pink",0.9,"across",1,739.076670957729
16,"No",119,"[1, -0.55, -0.10000000000000009]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.45,"within",1,663.95063791424
16,"No",120,"[1, -0.4, 0.19999999999999996]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,879.603486973792
16,"No",121,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","pink","red",0.9,"across",1,518.632889026776
16,"No",122,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","pink",0.6,"within",1,484.250528970733
16,"No",123,"[1, -0.925, -0.85]","[1, -0.85, -0.7]","red","red",0.15,"within",1,1162.95112599619
16,"No",124,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.85, -0.7]","pink","red",1.05,"across",1,647.020825883374
16,"No",125,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,599.121333099902
16,"No",126,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","pink","pink",0.75,"within",1,689.872870920226
16,"No",127,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","pink","pink",0.45,"within",1,520.442550070584
16,"No",128,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","pink","pink",0.45,"within",1,1103.0422099866
16,"No",129,"[1, -0.85, -0.7]","[1, -0.475, 0.050000000000000044]","red","pink",0.75,"across",1,580.736390082166
16,"No",130,"[1, -0.85, -0.7]","[1, -0.775, -0.55]","red","pink",0.15,"across",1,839.609783841297
16,"No",131,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","pink",0.9,"across",1,856.857887934893
16,"No",132,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","pink","red",0.75,"across",1,505.539085017517
16,"No",133,"[1, -0.625, -0.25]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,815.935504855588
16,"No",134,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,864.814550150186
16,"No",135,"[1, -0.85, -0.7]","[1, -1.0, -1.0]","red","red",0.3,"within",1,1529.24557309598
16,"No",136,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,805.391161935404
16,"No",137,"[1, -0.4, 0.19999999999999996]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,855.984206078574
16,"No",138,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","pink","pink",0.6,"within",1,871.645499020815
16,"No",139,"[1, -1.0, -1.0]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,743.421142920852
16,"No",140,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.925, -0.85]","pink","red",1.2,"across",1,699.896765872836
16,"No",141,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.75,"within",1,617.005734937266
16,"No",142,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","red","pink",1.05,"across",1,498.009022092447
16,"No",143,"[1, -0.475, 0.050000000000000044]","[1, -0.4, 0.19999999999999996]","pink","pink",0.15,"within",1,728.810208151117
16,"No",144,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","pink","pink",0.6,"within",1,606.023099971935
16,"No",145,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","red","pink",0.45,"across",1,1008.1068049185
16,"No",146,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","pink","red",0.75,"across",1,673.242589924484
16,"No",147,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,832.990027032793
16,"No",148,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,841.64102608338
16,"No",149,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","pink","red",0.3,"across",1,818.750296952203
16,"No",150,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.775, -0.55]","pink","pink",0.9,"within",1,580.406361958012
16,"No",151,"[1, -0.85, -0.7]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,715.551709057763
16,"No",152,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","pink","pink",0.6,"within",1,673.063558991998
16,"No",153,"[1, -0.55, -0.10000000000000009]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,1072.30470492505
16,"No",154,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,686.854584142566
16,"No",156,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.4, 0.19999999999999996]","pink","pink",0.15,"within",1,1105.66219920292
16,"No",157,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","pink","pink",0.3,"within",1,880.115126958117
16,"No",158,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","pink","red",0.6,"across",1,671.202998142689
16,"No",159,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,622.884549200535
16,"No",160,"[1, -0.7, -0.4]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,856.342761078849
16,"No",161,"[1, -1.0, -1.0]","[1, -0.85, -0.7]","red","red",0.3,"within",1,904.760594945401
16,"No",162,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,566.955673974007
16,"No",163,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","pink","red",0.9,"across",1,604.008014081046
16,"No",164,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","pink",1.05,"across",1,613.718580920249
16,"No",165,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","pink","pink",0.75,"within",1,583.862945903093
16,"No",166,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","pink","pink",0.3,"within",1,641.88206801191
16,"No",167,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","pink","red",1.05,"across",1,531.671091914177
16,"No",168,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","red","pink",0.45,"across",1,672.70297720097
16,"No",169,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","pink","red",1.05,"across",1,567.325156880543
16,"No",170,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","red",0.6,"across",1,811.487189959735
16,"No",171,"[1, -0.925, -0.85]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.2,"across",1,655.227753799409
16,"No",172,"[1, -0.475, 0.050000000000000044]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.3,"within",1,695.335711119696
16,"No",173,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","pink",0.3,"across",1,814.763834932819
16,"No",174,"[1, -0.55, -0.10000000000000009]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,775.75691905804
16,"No",175,"[1, -0.625, -0.25]","[1, -0.4, 0.19999999999999996]","pink","pink",0.45,"within",1,762.21790490672
16,"No",176,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","pink",0.6,"across",1,781.83909598738
16,"No",177,"[1, -1.0, -1.0]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.35,"across",1,649.564599152654
16,"No",178,"[1, -0.775, -0.55]","[1, -0.925, -0.85]","pink","red",0.3,"across",1,537.360697053373
16,"No",179,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","red","pink",0.75,"across",1,575.62616514042
16,"No",180,"[1, -0.775, -0.55]","[1, -0.85, -0.7]","pink","red",0.15,"across",1,1034.48856202886
17,"Yes",1,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","pink",1.2,"across",1,992.347870000003
17,"Yes",2,"[1, -0.85, -0.7]","[1, -1.0, -1.0]","red","red",0.3,"within",1,1269.36406000004
17,"Yes",3,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,1355.88253699996
17,"Yes",4,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","pink","red",0.6,"across",1,1761.21845299997
17,"Yes",5,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,603.049890000079
17,"Yes",6,"[1, -0.625, -0.25]","[1, -0.4, 0.19999999999999996]","pink","pink",0.45,"within",1,3384.59999999998
17,"Yes",8,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.9,"within",1,620.645792999994
17,"Yes",9,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","pink","red",0.9,"across",1,578.292087000023
17,"Yes",11,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","pink","pink",0.6,"within",1,889.281245999996
17,"Yes",12,"[1, -0.625, -0.25]","[1, -0.925, -0.85]","pink","red",0.6,"across",1,617.814459999977
17,"Yes",13,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","pink",0.9,"across",1,565.641819000007
17,"Yes",14,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","pink","red",1.05,"across",1,467.623293999964
17,"Yes",15,"[1, -0.4, 0.19999999999999996]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.15,"within",1,807.535174999998
17,"Yes",17,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","red","pink",0.75,"across",1,468.993393000005
17,"Yes",20,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","pink","pink",0.3,"within",1,1037.93832999997
17,"Yes",21,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","pink","pink",0.6,"within",1,650.698168999952
17,"Yes",22,"[1, -0.625, -0.25]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,1165.36173499992
17,"Yes",23,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","pink","pink",0.75,"within",1,542.793866000011
17,"Yes",24,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,454.759889000002
17,"Yes",25,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,515.410159999988
17,"Yes",26,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","pink","pink",0.6,"within",1,451.609571999938
17,"Yes",27,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","pink","red",1.05,"across",1,431.172563000018
17,"Yes",28,"[1, -0.85, -0.7]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,555.224845999987
17,"Yes",29,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","pink",0.9,"across",1,401.382904000002
17,"Yes",30,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","pink","red",1.35,"across",1,400.726728999985
17,"Yes",31,"[1, -0.775, -0.55]","[1, -0.85, -0.7]","pink","red",0.15,"across",1,3060.96189699997
17,"Yes",33,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.7, -0.4]","pink","pink",0.75,"within",1,578.105811
17,"Yes",34,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,567.469972000026
17,"Yes",35,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","red","pink",0.45,"across",1,566.30713900006
17,"Yes",37,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","pink",0.3,"across",1,720.293376999962
17,"Yes",38,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","pink","red",0.75,"across",1,488.293611000017
17,"Yes",39,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","pink","red",0.9,"across",1,498.652898000046
17,"Yes",40,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","pink","pink",0.3,"within",1,891.748301000007
17,"Yes",41,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","red",0.6,"across",1,564.088308000009
17,"Yes",42,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,466.916294000043
17,"Yes",43,"[1, -1.0, -1.0]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.35,"across",1,430.149870999912
17,"Yes",45,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","red","pink",0.45,"across",1,438.13125500003
17,"Yes",46,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.85, -0.7]","pink","red",1.05,"across",1,609.999451000022
17,"Yes",47,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,478.104098000017
17,"Yes",49,"[1, -0.625, -0.25]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.6,"within",1,530.806289999987
17,"Yes",50,"[1, -0.775, -0.55]","[1, -0.925, -0.85]","pink","red",0.3,"across",1,1099.06450799997
17,"Yes",51,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","pink",1.05,"across",1,458.806325999944
17,"Yes",52,"[1, -0.925, -0.85]","[1, -1.0, -1.0]","red","red",0.15,"within",1,2366.01702600001
17,"Yes",53,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","pink","pink",0.45,"within",1,946.925508000049
17,"Yes",54,"[1, -1.0, -1.0]","[1, -0.85, -0.7]","red","red",0.3,"within",1,959.023929000068
17,"Yes",55,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","pink","pink",0.45,"within",1,516.05756999993
17,"Yes",56,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","red","pink",1.05,"across",1,451.080611999942
17,"Yes",57,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","pink","pink",0.45,"within",1,521.452054000065
17,"Yes",58,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","pink","red",0.3,"across",1,632.705375
17,"Yes",59,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","pink","pink",0.6,"within",1,516.950070000007
17,"Yes",60,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","pink",0.6,"across",1,437.164729999949
17,"Yes",61,"[1, -0.85, -0.7]","[1, -0.925, -0.85]","red","red",0.15,"within",1,1369.78220900005
17,"Yes",62,"[1, -0.85, -0.7]","[1, -0.475, 0.050000000000000044]","red","pink",0.75,"across",1,738.162633000002
17,"Yes",63,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","pink","red",0.75,"across",1,482.472196000003
17,"Yes",64,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","pink","pink",0.75,"within",1,451.34697200001
17,"Yes",65,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.925, -0.85]","pink","red",1.2,"across",1,504.332832000046
17,"Yes",66,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","pink","pink",0.45,"within",1,408.674826000038
17,"Yes",67,"[1, -0.925, -0.85]","[1, -0.85, -0.7]","red","red",0.15,"within",1,813.774115000001
17,"Yes",68,"[1, -0.4, 0.19999999999999996]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,937.126796999905
17,"Yes",69,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","pink",0.9,"across",1,446.923101999914
17,"Yes",70,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","pink",0.3,"within",1,546.104517999993
17,"Yes",71,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.05,"across",1,512.921149000022
17,"Yes",74,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","pink",0.6,"within",1,495.100836999995
17,"Yes",75,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,1464.74374499996
17,"Yes",76,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","pink","red",1.2,"across",1,542.323078000095
17,"Yes",77,"[1, -0.55, -0.10000000000000009]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.45,"within",1,645.249594999996
17,"Yes",78,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,631.938432999959
17,"Yes",79,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","pink","pink",0.45,"within",1,547.187620999921
17,"Yes",80,"[1, -0.7, -0.4]","[1, -0.775, -0.55]","pink","pink",0.15,"within",1,506.84986400006
17,"Yes",81,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,469.136359000004
17,"Yes",83,"[1, -0.7, -0.4]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,553.116292000027
17,"Yes",84,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","pink","red",0.45,"across",1,455.82334900007
17,"Yes",85,"[1, -0.925, -0.85]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.2,"across",1,426.679294999985
17,"Yes",86,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,416.726229000005
17,"Yes",87,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.775, -0.55]","pink","pink",0.9,"within",1,501.884436000068
17,"Yes",88,"[1, -1.0, -1.0]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,429.829701000017
17,"Yes",89,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.75,"within",1,529.755848000036
17,"Yes",91,"[1, -0.625, -0.25]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,2159.06200400002
17,"Yes",92,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","pink","red",0.45,"across",1,460.252422000053
17,"Yes",93,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","pink","red",1.05,"across",1,391.083124000033
17,"Yes",94,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","pink","pink",0.6,"within",1,397.612520999928
17,"Yes",96,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","red","pink",1.05,"across",1,499.297443999922
17,"Yes",97,"[1, -0.625, -0.25]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.6,"within",1,676.355833000002
17,"Yes",98,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","pink","red",0.9,"across",1,437.156215000073
17,"Yes",99,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","pink",0.9,"across",1,442.508785999962
17,"Yes",100,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.05,"across",1,429.835542999967
17,"Yes",101,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","pink",0.9,"across",1,450.311339999985
17,"Yes",102,"[1, -0.475, 0.050000000000000044]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.3,"within",1,574.874915999999
17,"Yes",103,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,691.549258000009
17,"Yes",104,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,476.057853999919
17,"Yes",105,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","pink",0.3,"within",1,630.002959999956
17,"Yes",106,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","red",0.6,"across",1,536.370820000002
17,"Yes",107,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.775, -0.55]","pink","pink",0.9,"within",1,608.816261000015
17,"Yes",108,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,628.361967999922
17,"Yes",109,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","red","pink",0.45,"across",1,505.170946000021
17,"Yes",110,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,597.202784000046
17,"Yes",113,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","pink","pink",0.75,"within",1,495.024128000068
17,"Yes",114,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","pink","pink",0.6,"within",1,495.417201999999
17,"Yes",117,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.75,"within",1,636.272483000084
17,"Yes",118,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","pink",0.6,"within",1,511.275768000132
17,"Yes",119,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","pink","pink",0.45,"within",1,847.680297999887
17,"Yes",120,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","pink",0.9,"across",1,569.19644200002
17,"Yes",121,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","pink","red",0.75,"across",1,428.093622000006
17,"Yes",122,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,504.608032000078
17,"Yes",123,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","pink",0.6,"across",1,496.893911000143
17,"Yes",125,"[1, -0.625, -0.25]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,553.745932999846
17,"Yes",126,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","pink","red",1.35,"across",1,593.980468999916
